CONCAT,State Name,Year,index_nsa
Minnesota_1987,Minnesota_,esota_1987,515.94
Minnesota_1988,Minnesota_,esota_1988,533.5
Minnesota_1989,Minnesota_,esota_1989,549.72
Minnesota_1990,Minnesota_,esota_1990,559.55
Minnesota_1991,Minnesota_,esota_1991,575.62
Minnesota_1992,Minnesota_,esota_1992,594.76
Minnesota_1993,Minnesota_,esota_1993,617.06
Minnesota_1994,Minnesota_,esota_1994,642.71
Minnesota_1995,Minnesota_,esota_1995,673.45
Minnesota_1996,Minnesota_,esota_1996,707.38
Minnesota_1997,Minnesota_,esota_1997,741.91
Minnesota_1998,Minnesota_,esota_1998,785.68
Minnesota_1999,Minnesota_,esota_1999,849.56
Minnesota_2000,Minnesota_,esota_2000,938.75
Minnesota_2001,Minnesota_,esota_2001,1035.64
Minnesota_2002,Minnesota_,esota_2002,1128.95
Minnesota_2003,Minnesota_,esota_2003,1212.76
Minnesota_2004,Minnesota_,esota_2004,1323.88
Minnesota_2005,Minnesota_,esota_2005,1431.81
Minnesota_2006,Minnesota_,esota_2006,1470.14
Minnesota_2007,Minnesota_,esota_2007,1459.74
Minnesota_2008,Minnesota_,esota_2008,1387.21
Minnesota_2009,Minnesota_,esota_2009,1314.81
Minnesota_2010,Minnesota_,esota_2010,1247.21
Minnesota_2011,Minnesota_,esota_2011,1184.29
Minnesota_2012,Minnesota_,esota_2012,1178.63
Minnesota_2013,Minnesota_,esota_2013,1230.41
Minnesota_2014,Minnesota_,esota_2014,1288.68
Minnesota_2015,Minnesota_,esota_2015,1341.39
Minnesota_2016,Minnesota_,esota_2016,1404.6
Minnesota_2017,Minnesota_,esota_2017,1486.08
Minnesota_2018,Minnesota_,esota_2018,1567.6
Minnesota_2019,Minnesota_,esota_2019,1636.78
Minnesota_2020,Minnesota_,esota_2020,1711.92
Minnesota_2021,Minnesota_,esota_2021,1909.34
Minnesota_2022,Minnesota_,esota_2022,1059.44
Missouri_1975,Missouri_,ouri_1975,269.92
Missouri_1976,Missouri_,ouri_1976,283.26
Missouri_1977,Missouri_,ouri_1977,310.76
Missouri_1978,Missouri_,ouri_1978,356.53
Missouri_1979,Missouri_,ouri_1979,397.65
Missouri_1980,Missouri_,ouri_1980,421.86
Missouri_1981,Missouri_,ouri_1981,412.62
Missouri_1982,Missouri_,ouri_1982,412.58
Missouri_1983,Missouri_,ouri_1983,437.74
Missouri_1984,Missouri_,ouri_1984,466.45
Missouri_1985,Missouri_,ouri_1985,495.52
Missouri_1986,Missouri_,ouri_1986,522.78
Missouri_1987,Missouri_,ouri_1987,555.9
Missouri_1988,Missouri_,ouri_1988,570.99
Missouri_1989,Missouri_,ouri_1989,581.69
Missouri_1990,Missouri_,ouri_1990,586.07
Missouri_1991,Missouri_,ouri_1991,594.12
Missouri_1992,Missouri_,ouri_1992,608.04
Missouri_1993,Missouri_,ouri_1993,620.33
Missouri_1994,Missouri_,ouri_1994,648.26
Missouri_1995,Missouri_,ouri_1995,677.44
Missouri_1996,Missouri_,ouri_1996,706.32
Missouri_1997,Missouri_,ouri_1997,735.29
Missouri_1998,Missouri_,ouri_1998,765.39
Missouri_1999,Missouri_,ouri_1999,802.33
Missouri_2000,Missouri_,ouri_2000,848.66
Missouri_2001,Missouri_,ouri_2001,899.11
Missouri_2002,Missouri_,ouri_2002,948.55
Missouri_2003,Missouri_,ouri_2003,991.48
Missouri_2004,Missouri_,ouri_2004,1053.93
Missouri_2005,Missouri_,ouri_2005,1123.58
Missouri_2006,Missouri_,ouri_2006,1168.3
Missouri_2007,Missouri_,ouri_2007,1189.35
Missouri_2008,Missouri_,ouri_2008,1170.58
Missouri_2009,Missouri_,ouri_2009,1139.45
Missouri_2010,Missouri_,ouri_2010,1107.47
Missouri_2011,Missouri_,ouri_2011,1074.31
Missouri_2012,Missouri_,ouri_2012,1070.57
Missouri_2013,Missouri_,ouri_2013,1073.19
Missouri_2014,Missouri_,ouri_2014,1096.47
Missouri_2015,Missouri_,ouri_2015,1137.35
Missouri_2016,Missouri_,ouri_2016,1186.02
Missouri_2017,Missouri_,ouri_2017,1237.31
Missouri_2018,Missouri_,ouri_2018,1301.08
Missouri_2019,Missouri_,ouri_2019,1363.23
Missouri_2020,Missouri_,ouri_2020,1434.61
Missouri_2021,Missouri_,ouri_2021,1617.4
Missouri_2022,Missouri_,ouri_2022,917.67
Mississippi_1975,Mississippi_,issippi_1975,293.05
Mississippi_1976,Mississippi_,issippi_1976,303.03
Mississippi_1977,Mississippi_,issippi_1977,316.82
Mississippi_1978,Mississippi_,issippi_1978,358.2
Mississippi_1979,Mississippi_,issippi_1979,400.33
Mississippi_1980,Mississippi_,issippi_1980,405.43
Mississippi_1981,Mississippi_,issippi_1981,410.28
Mississippi_1982,Mississippi_,issippi_1982,424.49
Mississippi_1983,Mississippi_,issippi_1983,451.16
Mississippi_1984,Mississippi_,issippi_1984,460.85
Mississippi_1985,Mississippi_,issippi_1985,487.69
Mississippi_1986,Mississippi_,issippi_1986,498.58
Mississippi_1987,Mississippi_,issippi_1987,500.22
Mississippi_1988,Mississippi_,issippi_1988,492.61
Mississippi_1989,Mississippi_,issippi_1989,493.92
Mississippi_1990,Mississippi_,issippi_1990,501.46
Mississippi_1991,Mississippi_,issippi_1991,509.61
Mississippi_1992,Mississippi_,issippi_1992,528.74
Mississippi_1993,Mississippi_,issippi_1993,545.25
Mississippi_1994,Mississippi_,issippi_1994,574.24
Mississippi_1995,Mississippi_,issippi_1995,602.25
Mississippi_1996,Mississippi_,issippi_1996,628.16
Mississippi_1997,Mississippi_,issippi_1997,650.64
Mississippi_1998,Mississippi_,issippi_1998,684.67
Mississippi_1999,Mississippi_,issippi_1999,713.45
Mississippi_2000,Mississippi_,issippi_2000,735.21
Mississippi_2001,Mississippi_,issippi_2001,773.94
Mississippi_2002,Mississippi_,issippi_2002,793.78
Mississippi_2003,Mississippi_,issippi_2003,819.82
Mississippi_2004,Mississippi_,issippi_2004,851.77
Mississippi_2005,Mississippi_,issippi_2005,900.97
Mississippi_2006,Mississippi_,issippi_2006,979.78
Mississippi_2007,Mississippi_,issippi_2007,1028.5
Mississippi_2008,Mississippi_,issippi_2008,1026.98
Mississippi_2009,Mississippi_,issippi_2009,1007.82
Mississippi_2010,Mississippi_,issippi_2010,974.92
Mississippi_2011,Mississippi_,issippi_2011,957.28
Mississippi_2012,Mississippi_,issippi_2012,954.91
Mississippi_2013,Mississippi_,issippi_2013,953.06
Mississippi_2014,Mississippi_,issippi_2014,966.4
Mississippi_2015,Mississippi_,issippi_2015,995.27
Mississippi_2016,Mississippi_,issippi_2016,1021.02
Mississippi_2017,Mississippi_,issippi_2017,1044.48
Mississippi_2018,Mississippi_,issippi_2018,1069.16
Mississippi_2019,Mississippi_,issippi_2019,1108.53
Mississippi_2020,Mississippi_,issippi_2020,1153.68
Mississippi_2021,Mississippi_,issippi_2021,1271.45
Mississippi_2022,Mississippi_,issippi_2022,707.93
Montana_1975,Montana_,ana_1975,231.07
Montana_1976,Montana_,ana_1976,254.91
Montana_1977,Montana_,ana_1977,294.15
Montana_1978,Montana_,ana_1978,362.3
Montana_1979,Montana_,ana_1979,394.72
Montana_1980,Montana_,ana_1980,402.33
Montana_1981,Montana_,ana_1981,411.19
Montana_1982,Montana_,ana_1982,431.9
Montana_1983,Montana_,ana_1983,427.84
Montana_1984,Montana_,ana_1984,471.22
Montana_1985,Montana_,ana_1985,460.02
Montana_1986,Montana_,ana_1986,462.22
Montana_1987,Montana_,ana_1987,438.84
Montana_1988,Montana_,ana_1988,446.61
Montana_1989,Montana_,ana_1989,454.01
Montana_1990,Montana_,ana_1990,474.3
Montana_1991,Montana_,ana_1991,500.09
Montana_1992,Montana_,ana_1992,548.14
Montana_1993,Montana_,ana_1993,603.79
Montana_1994,Montana_,ana_1994,667.34
Montana_1995,Montana_,ana_1995,712.81
Montana_1996,Montana_,ana_1996,749.37
Montana_1997,Montana_,ana_1997,771.43
Montana_1998,Montana_,ana_1998,798.05
Montana_1999,Montana_,ana_1999,818.14
Montana_2000,Montana_,ana_2000,849.02
Montana_2001,Montana_,ana_2001,896.98
Montana_2002,Montana_,ana_2002,946.01
Montana_2003,Montana_,ana_2003,1006.76
Montana_2004,Montana_,ana_2004,1105.83
Montana_2005,Montana_,ana_2005,1243.55
Montana_2006,Montana_,ana_2006,1386.15
Montana_2007,Montana_,ana_2007,1485.62
Montana_2008,Montana_,ana_2008,1505.37
Montana_2009,Montana_,ana_2009,1473.87
Montana_2010,Montana_,ana_2010,1413.5
Montana_2011,Montana_,ana_2011,1372.89
Montana_2012,Montana_,ana_2012,1396.22
Montana_2013,Montana_,ana_2013,1447.33
Montana_2014,Montana_,ana_2014,1504.67
Montana_2015,Montana_,ana_2015,1568.41
Montana_2016,Montana_,ana_2016,1628.63
Montana_2017,Montana_,ana_2017,1710.63
Montana_2018,Montana_,ana_2018,1808.68
Montana_2019,Montana_,ana_2019,1901.44
Montana_2020,Montana_,ana_2020,2017.93
Montana_2021,Montana_,ana_2021,2407.27
Montana_2022,Montana_,ana_2022,1421.32
North Carolina_1975,North Carolina_,h Carolina_1975,272.47
North Carolina_1976,North Carolina_,h Carolina_1976,279.82
North Carolina_1977,North Carolina_,h Carolina_1977,307.3
North Carolina_1978,North Carolina_,h Carolina_1978,339.91
North Carolina_1979,North Carolina_,h Carolina_1979,374.01
North Carolina_1980,North Carolina_,h Carolina_1980,402.5
North Carolina_1981,North Carolina_,h Carolina_1981,422.54
North Carolina_1982,North Carolina_,h Carolina_1982,435.79
North Carolina_1983,North Carolina_,h Carolina_1983,453.76
North Carolina_1984,North Carolina_,h Carolina_1984,487.23
North Carolina_1985,North Carolina_,h Carolina_1985,525.98
North Carolina_1986,North Carolina_,h Carolina_1986,558.75
North Carolina_1987,North Carolina_,h Carolina_1987,593.08
North Carolina_1988,North Carolina_,h Carolina_1988,617.88
North Carolina_1989,North Carolina_,h Carolina_1989,635.69
North Carolina_1990,North Carolina_,h Carolina_1990,648.85
North Carolina_1991,North Carolina_,h Carolina_1991,662.43
North Carolina_1992,North Carolina_,h Carolina_1992,681.58
North Carolina_1993,North Carolina_,h Carolina_1993,699.7
North Carolina_1994,North Carolina_,h Carolina_1994,731.18
North Carolina_1995,North Carolina_,h Carolina_1995,767.75
North Carolina_1996,North Carolina_,h Carolina_1996,803.4
North Carolina_1997,North Carolina_,h Carolina_1997,841.41
North Carolina_1998,North Carolina_,h Carolina_1998,882.92
North Carolina_1999,North Carolina_,h Carolina_1999,915.82
North Carolina_2000,North Carolina_,h Carolina_2000,949.7
North Carolina_2001,North Carolina_,h Carolina_2001,1000.31
North Carolina_2002,North Carolina_,h Carolina_2002,1031.62
North Carolina_2003,North Carolina_,h Carolina_2003,1063.93
North Carolina_2004,North Carolina_,h Carolina_2004,1105.71
North Carolina_2005,North Carolina_,h Carolina_2005,1176.98
North Carolina_2006,North Carolina_,h Carolina_2006,1261.79
North Carolina_2007,North Carolina_,h Carolina_2007,1329.02
North Carolina_2008,North Carolina_,h Carolina_2008,1343.66
North Carolina_2009,North Carolina_,h Carolina_2009,1313.17
North Carolina_2010,North Carolina_,h Carolina_2010,1254
North Carolina_2011,North Carolina_,h Carolina_2011,1207.95
North Carolina_2012,North Carolina_,h Carolina_2012,1187.86
North Carolina_2013,North Carolina_,h Carolina_2013,1196.88
North Carolina_2014,North Carolina_,h Carolina_2014,1223.3
North Carolina_2015,North Carolina_,h Carolina_2015,1275.62
North Carolina_2016,North Carolina_,h Carolina_2016,1338.42
North Carolina_2017,North Carolina_,h Carolina_2017,1409.24
North Carolina_2018,North Carolina_,h Carolina_2018,1497.45
North Carolina_2019,North Carolina_,h Carolina_2019,1581.74
North Carolina_2020,North Carolina_,h Carolina_2020,1672.99
North Carolina_2021,North Carolina_,h Carolina_2021,1929.83
North Carolina_2022,North Carolina_,h Carolina_2022,1139.27
North Dakota_1975,North Dakota_,h Dakota_1975,255.64
North Dakota_1976,North Dakota_,h Dakota_1976,290.1
North Dakota_1977,North Dakota_,h Dakota_1977,324.09
North Dakota_1978,North Dakota_,h Dakota_1978,346.22
North Dakota_1979,North Dakota_,h Dakota_1979,394
North Dakota_1980,North Dakota_,h Dakota_1980,401.84
North Dakota_1981,North Dakota_,h Dakota_1981,428.57
North Dakota_1982,North Dakota_,h Dakota_1982,353.12
North Dakota_1983,North Dakota_,h Dakota_1983,401.07
North Dakota_1984,North Dakota_,h Dakota_1984,453.69
North Dakota_1985,North Dakota_,h Dakota_1985,440.74
North Dakota_1986,North Dakota_,h Dakota_1986,444.67
North Dakota_1987,North Dakota_,h Dakota_1987,443.46
North Dakota_1988,North Dakota_,h Dakota_1988,430.46
North Dakota_1989,North Dakota_,h Dakota_1989,438.11
North Dakota_1990,North Dakota_,h Dakota_1990,443.98
North Dakota_1991,North Dakota_,h Dakota_1991,456.14
North Dakota_1992,North Dakota_,h Dakota_1992,474.64
North Dakota_1993,North Dakota_,h Dakota_1993,497.53
North Dakota_1994,North Dakota_,h Dakota_1994,528.36
North Dakota_1995,North Dakota_,h Dakota_1995,554.23
North Dakota_1996,North Dakota_,h Dakota_1996,575.75
North Dakota_1997,North Dakota_,h Dakota_1997,589.71
North Dakota_1998,North Dakota_,h Dakota_1998,619.72
North Dakota_1999,North Dakota_,h Dakota_1999,629.53
North Dakota_2000,North Dakota_,h Dakota_2000,641.93
North Dakota_2001,North Dakota_,h Dakota_2001,674.28
North Dakota_2002,North Dakota_,h Dakota_2002,704.26
North Dakota_2003,North Dakota_,h Dakota_2003,740.97
North Dakota_2004,North Dakota_,h Dakota_2004,792.92
North Dakota_2005,North Dakota_,h Dakota_2005,857.13
North Dakota_2006,North Dakota_,h Dakota_2006,910.83
North Dakota_2007,North Dakota_,h Dakota_2007,955.93
North Dakota_2008,North Dakota_,h Dakota_2008,986.07
North Dakota_2009,North Dakota_,h Dakota_2009,1000.93
North Dakota_2010,North Dakota_,h Dakota_2010,1013.03
North Dakota_2011,North Dakota_,h Dakota_2011,1050.33
North Dakota_2012,North Dakota_,h Dakota_2012,1114.3
North Dakota_2013,North Dakota_,h Dakota_2013,1218.38
North Dakota_2014,North Dakota_,h Dakota_2014,1306.31
North Dakota_2015,North Dakota_,h Dakota_2015,1376.4
North Dakota_2016,North Dakota_,h Dakota_2016,1409.55
North Dakota_2017,North Dakota_,h Dakota_2017,1428.87
North Dakota_2018,North Dakota_,h Dakota_2018,1443.79
North Dakota_2019,North Dakota_,h Dakota_2019,1482.42
North Dakota_2020,North Dakota_,h Dakota_2020,1517.48
North Dakota_2021,North Dakota_,h Dakota_2021,1613.07
North Dakota_2022,North Dakota_,h Dakota_2022,874.52
Nebraska_1975,Nebraska_,aska_1975,255.48
Nebraska_1976,Nebraska_,aska_1976,273.3
Nebraska_1977,Nebraska_,aska_1977,304.74
Nebraska_1978,Nebraska_,aska_1978,338.41
Nebraska_1979,Nebraska_,aska_1979,382.51
Nebraska_1980,Nebraska_,aska_1980,410.9
Nebraska_1981,Nebraska_,aska_1981,405.6
Nebraska_1982,Nebraska_,aska_1982,431.51
Nebraska_1983,Nebraska_,aska_1983,441.59
Nebraska_1984,Nebraska_,aska_1984,446.99
Nebraska_1985,Nebraska_,aska_1985,451.85
Nebraska_1986,Nebraska_,aska_1986,463.74
Nebraska_1987,Nebraska_,aska_1987,466.1
Nebraska_1988,Nebraska_,aska_1988,471.79
Nebraska_1989,Nebraska_,aska_1989,484.68
Nebraska_1990,Nebraska_,aska_1990,503.45
Nebraska_1991,Nebraska_,aska_1991,520.16
Nebraska_1992,Nebraska_,aska_1992,543.73
Nebraska_1993,Nebraska_,aska_1993,569.4
Nebraska_1994,Nebraska_,aska_1994,611.2
Nebraska_1995,Nebraska_,aska_1995,645.57
Nebraska_1996,Nebraska_,aska_1996,680.49
Nebraska_1997,Nebraska_,aska_1997,715.07
Nebraska_1998,Nebraska_,aska_1998,747.85
Nebraska_1999,Nebraska_,aska_1999,780.52
Nebraska_2000,Nebraska_,aska_2000,807.76
Nebraska_2001,Nebraska_,aska_2001,841.54
Nebraska_2002,Nebraska_,aska_2002,868.97
Nebraska_2003,Nebraska_,aska_2003,895.59
Nebraska_2004,Nebraska_,aska_2004,938.21
Nebraska_2005,Nebraska_,aska_2005,979.79
Nebraska_2006,Nebraska_,aska_2006,997.91
Nebraska_2007,Nebraska_,aska_2007,1009.92
Nebraska_2008,Nebraska_,aska_2008,1006.95
Nebraska_2009,Nebraska_,aska_2009,1003.93
Nebraska_2010,Nebraska_,aska_2010,996.77
Nebraska_2011,Nebraska_,aska_2011,994.23
Nebraska_2012,Nebraska_,aska_2012,1006.54
Nebraska_2013,Nebraska_,aska_2013,1031.7
Nebraska_2014,Nebraska_,aska_2014,1066.49
Nebraska_2015,Nebraska_,aska_2015,1113.9
Nebraska_2016,Nebraska_,aska_2016,1159.15
Nebraska_2017,Nebraska_,aska_2017,1226.75
Nebraska_2018,Nebraska_,aska_2018,1291.43
Nebraska_2019,Nebraska_,aska_2019,1357.2
Nebraska_2020,Nebraska_,aska_2020,1417.64
Nebraska_2021,Nebraska_,aska_2021,1588.65
Nebraska_2022,Nebraska_,aska_2022,892.09
New Hampshire_1975,New Hampshire_,Hampshire_1975,247.93
New Hampshire_1976,New Hampshire_,Hampshire_1976,278.63
New Hampshire_1977,New Hampshire_,Hampshire_1977,286.83
New Hampshire_1978,New Hampshire_,Hampshire_1978,318.64
New Hampshire_1979,New Hampshire_,Hampshire_1979,374.85
New Hampshire_1980,New Hampshire_,Hampshire_1980,398.49
New Hampshire_1981,New Hampshire_,Hampshire_1981,403.93
New Hampshire_1982,New Hampshire_,Hampshire_1982,425.29
New Hampshire_1983,New Hampshire_,Hampshire_1983,454.56
New Hampshire_1984,New Hampshire_,Hampshire_1984,519.75
New Hampshire_1985,New Hampshire_,Hampshire_1985,622.69
New Hampshire_1986,New Hampshire_,Hampshire_1986,765.14
New Hampshire_1987,New Hampshire_,Hampshire_1987,881.16
New Hampshire_1988,New Hampshire_,Hampshire_1988,912.53
New Hampshire_1989,New Hampshire_,Hampshire_1989,914.48
New Hampshire_1990,New Hampshire_,Hampshire_1990,855.78
New Hampshire_1991,New Hampshire_,Hampshire_1991,786.77
New Hampshire_1992,New Hampshire_,Hampshire_1992,762.28
New Hampshire_1993,New Hampshire_,Hampshire_1993,757.5
New Hampshire_1994,New Hampshire_,Hampshire_1994,747.96
New Hampshire_1995,New Hampshire_,Hampshire_1995,758.34
New Hampshire_1996,New Hampshire_,Hampshire_1996,783.93
New Hampshire_1997,New Hampshire_,Hampshire_1997,813.15
New Hampshire_1998,New Hampshire_,Hampshire_1998,865.78
New Hampshire_1999,New Hampshire_,Hampshire_1999,940.93
New Hampshire_2000,New Hampshire_,Hampshire_2000,1066.58
New Hampshire_2001,New Hampshire_,Hampshire_2001,1197.74
New Hampshire_2002,New Hampshire_,Hampshire_2002,1340.71
New Hampshire_2003,New Hampshire_,Hampshire_2003,1467.21
New Hampshire_2004,New Hampshire_,Hampshire_2004,1632.5
New Hampshire_2005,New Hampshire_,Hampshire_2005,1805.7
New Hampshire_2006,New Hampshire_,Hampshire_2006,1859.19
New Hampshire_2007,New Hampshire_,Hampshire_2007,1831.93
New Hampshire_2008,New Hampshire_,Hampshire_2008,1746.26
New Hampshire_2009,New Hampshire_,Hampshire_2009,1639.26
New Hampshire_2010,New Hampshire_,Hampshire_2010,1576.98
New Hampshire_2011,New Hampshire_,Hampshire_2011,1526.69
New Hampshire_2012,New Hampshire_,Hampshire_2012,1503.49
New Hampshire_2013,New Hampshire_,Hampshire_2013,1515.16
New Hampshire_2014,New Hampshire_,Hampshire_2014,1562.92
New Hampshire_2015,New Hampshire_,Hampshire_2015,1625.53
New Hampshire_2016,New Hampshire_,Hampshire_2016,1690.66
New Hampshire_2017,New Hampshire_,Hampshire_2017,1777.85
New Hampshire_2018,New Hampshire_,Hampshire_2018,1883.7
New Hampshire_2019,New Hampshire_,Hampshire_2019,1980
New Hampshire_2020,New Hampshire_,Hampshire_2020,2110.2
New Hampshire_2021,New Hampshire_,Hampshire_2021,2445.26
New Hampshire_2022,New Hampshire_,Hampshire_2022,1391.28
New Jersey_1975,New Jersey_,Jersey_1975,246.04
New Jersey_1976,New Jersey_,Jersey_1976,254.17
New Jersey_1977,New Jersey_,Jersey_1977,267.13
New Jersey_1978,New Jersey_,Jersey_1978,300.3
New Jersey_1979,New Jersey_,Jersey_1979,357.79
New Jersey_1980,New Jersey_,Jersey_1980,406.08
New Jersey_1981,New Jersey_,Jersey_1981,423.57
New Jersey_1982,New Jersey_,Jersey_1982,433.13
New Jersey_1983,New Jersey_,Jersey_1983,462.32
New Jersey_1984,New Jersey_,Jersey_1984,527.11
New Jersey_1985,New Jersey_,Jersey_1985,607.5
New Jersey_1986,New Jersey_,Jersey_1986,734.29
New Jersey_1987,New Jersey_,Jersey_1987,896.58
New Jersey_1988,New Jersey_,Jersey_1988,980.25
New Jersey_1989,New Jersey_,Jersey_1989,985.1
New Jersey_1990,New Jersey_,Jersey_1990,950.81
New Jersey_1991,New Jersey_,Jersey_1991,918.02
New Jersey_1992,New Jersey_,Jersey_1992,928.34
New Jersey_1993,New Jersey_,Jersey_1993,941.18
New Jersey_1994,New Jersey_,Jersey_1994,937.39
New Jersey_1995,New Jersey_,Jersey_1995,938.23
New Jersey_1996,New Jersey_,Jersey_1996,956.16
New Jersey_1997,New Jersey_,Jersey_1997,970.62
New Jersey_1998,New Jersey_,Jersey_1998,1012.01
New Jersey_1999,New Jersey_,Jersey_1999,1063.01
New Jersey_2000,New Jersey_,Jersey_2000,1158.15
New Jersey_2001,New Jersey_,Jersey_2001,1272.78
New Jersey_2002,New Jersey_,Jersey_2002,1426.8
New Jersey_2003,New Jersey_,Jersey_2003,1579.19
New Jersey_2004,New Jersey_,Jersey_2004,1815.53
New Jersey_2005,New Jersey_,Jersey_2005,2101.48
New Jersey_2006,New Jersey_,Jersey_2006,2283.53
New Jersey_2007,New Jersey_,Jersey_2007,2281.48
New Jersey_2008,New Jersey_,Jersey_2008,2156.82
New Jersey_2009,New Jersey_,Jersey_2009,2007.64
New Jersey_2010,New Jersey_,Jersey_2010,1937.75
New Jersey_2011,New Jersey_,Jersey_2011,1860.57
New Jersey_2012,New Jersey_,Jersey_2012,1811.08
New Jersey_2013,New Jersey_,Jersey_2013,1817
New Jersey_2014,New Jersey_,Jersey_2014,1857.51
New Jersey_2015,New Jersey_,Jersey_2015,1906.78
New Jersey_2016,New Jersey_,Jersey_2016,1954.94
New Jersey_2017,New Jersey_,Jersey_2017,1994.01
New Jersey_2018,New Jersey_,Jersey_2018,2053.11
New Jersey_2019,New Jersey_,Jersey_2019,2126.48
New Jersey_2020,New Jersey_,Jersey_2020,2226.92
New Jersey_2021,New Jersey_,Jersey_2021,2507.84
New Jersey_2022,New Jersey_,Jersey_2022,1417.22
New Mexico_1975,New Mexico_,Mexico_1975,230.96
New Mexico_1976,New Mexico_,Mexico_1976,250.65
New Mexico_1977,New Mexico_,Mexico_1977,289.69
New Mexico_1978,New Mexico_,Mexico_1978,320.38
New Mexico_1979,New Mexico_,Mexico_1979,370.27
New Mexico_1980,New Mexico_,Mexico_1980,402.07
New Mexico_1981,New Mexico_,Mexico_1981,444.08
New Mexico_1982,New Mexico_,Mexico_1982,475.39
New Mexico_1983,New Mexico_,Mexico_1983,498.64
New Mexico_1984,New Mexico_,Mexico_1984,497.44
New Mexico_1985,New Mexico_,Mexico_1985,508.82
New Mexico_1986,New Mexico_,Mexico_1986,528.17
New Mexico_1987,New Mexico_,Mexico_1987,531.53
New Mexico_1988,New Mexico_,Mexico_1988,522.12
New Mexico_1989,New Mexico_,Mexico_1989,529.97
New Mexico_1990,New Mexico_,Mexico_1990,535.2
New Mexico_1991,New Mexico_,Mexico_1991,552.55
New Mexico_1992,New Mexico_,Mexico_1992,582.48
New Mexico_1993,New Mexico_,Mexico_1993,619.32
New Mexico_1994,New Mexico_,Mexico_1994,682.11
New Mexico_1995,New Mexico_,Mexico_1995,728.93
New Mexico_1996,New Mexico_,Mexico_1996,748.33
New Mexico_1997,New Mexico_,Mexico_1997,763.12
New Mexico_1998,New Mexico_,Mexico_1998,781.49
New Mexico_1999,New Mexico_,Mexico_1999,790.77
New Mexico_2000,New Mexico_,Mexico_2000,800
New Mexico_2001,New Mexico_,Mexico_2001,834.81
New Mexico_2002,New Mexico_,Mexico_2002,865.33
New Mexico_2003,New Mexico_,Mexico_2003,909.51
New Mexico_2004,New Mexico_,Mexico_2004,975.12
New Mexico_2005,New Mexico_,Mexico_2005,1091.25
New Mexico_2006,New Mexico_,Mexico_2006,1236.42
New Mexico_2007,New Mexico_,Mexico_2007,1314.16
New Mexico_2008,New Mexico_,Mexico_2008,1297.94
New Mexico_2009,New Mexico_,Mexico_2009,1246.49
New Mexico_2010,New Mexico_,Mexico_2010,1199.71
New Mexico_2011,New Mexico_,Mexico_2011,1146.02
New Mexico_2012,New Mexico_,Mexico_2012,1125.23
New Mexico_2013,New Mexico_,Mexico_2013,1134.05
New Mexico_2014,New Mexico_,Mexico_2014,1144.07
New Mexico_2015,New Mexico_,Mexico_2015,1166.79
New Mexico_2016,New Mexico_,Mexico_2016,1200.79
New Mexico_2017,New Mexico_,Mexico_2017,1238.29
New Mexico_2018,New Mexico_,Mexico_2018,1284.65
New Mexico_2019,New Mexico_,Mexico_2019,1348.33
New Mexico_2020,New Mexico_,Mexico_2020,1430.63
New Mexico_2021,New Mexico_,Mexico_2021,1620.52
New Mexico_2022,New Mexico_,Mexico_2022,912.1
Nevada_1975,Nevada_,da_1975,204.81
Nevada_1976,Nevada_,da_1976,242.48
Nevada_1977,Nevada_,da_1977,271.81
Nevada_1978,Nevada_,da_1978,325.87
Nevada_1979,Nevada_,da_1979,387.24
Nevada_1980,Nevada_,da_1980,412.47
Nevada_1981,Nevada_,da_1981,457.84
Nevada_1982,Nevada_,da_1982,477.02
Nevada_1983,Nevada_,da_1983,468.38
Nevada_1984,Nevada_,da_1984,466.95
Nevada_1985,Nevada_,da_1985,471.82
Nevada_1986,Nevada_,da_1986,492.58
Nevada_1987,Nevada_,da_1987,501.97
Nevada_1988,Nevada_,da_1988,510.4
Nevada_1989,Nevada_,da_1989,535.69
Nevada_1990,Nevada_,da_1990,576.61
Nevada_1991,Nevada_,da_1991,611.84
Nevada_1992,Nevada_,da_1992,635.03
Nevada_1993,Nevada_,da_1993,650.04
Nevada_1994,Nevada_,da_1994,660.51
Nevada_1995,Nevada_,da_1995,683.88
Nevada_1996,Nevada_,da_1996,703.58
Nevada_1997,Nevada_,da_1997,719.67
Nevada_1998,Nevada_,da_1998,741.69
Nevada_1999,Nevada_,da_1999,751.1
Nevada_2000,Nevada_,da_2000,774.21
Nevada_2001,Nevada_,da_2001,824.1
Nevada_2002,Nevada_,da_2002,876.7
Nevada_2003,Nevada_,da_2003,954.5
Nevada_2004,Nevada_,da_2004,1229.01
Nevada_2005,Nevada_,da_2005,1517.23
Nevada_2006,Nevada_,da_2006,1645.24
Nevada_2007,Nevada_,da_2007,1572.06
Nevada_2008,Nevada_,da_2008,1256.26
Nevada_2009,Nevada_,da_2009,1005.72
Nevada_2010,Nevada_,da_2010,866.86
Nevada_2011,Nevada_,da_2011,755.74
Nevada_2012,Nevada_,da_2012,745.87
Nevada_2013,Nevada_,da_2013,868.08
Nevada_2014,Nevada_,da_2014,1004.34
Nevada_2015,Nevada_,da_2015,1112.17
Nevada_2016,Nevada_,da_2016,1214.27
Nevada_2017,Nevada_,da_2017,1330.33
Nevada_2018,Nevada_,da_2018,1505.13
Nevada_2019,Nevada_,da_2019,1597.33
Nevada_2020,Nevada_,da_2020,1672.73
Nevada_2021,Nevada_,da_2021,1962.44
